# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_exon_loss_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Bma027088.1	null.20714	Bma027088.1	protein_coding	115	123	186	779	5	7	6	2	0	0	96	0	803	171	6	2	32	0	0	16	0	0	107	0
Bma027089.2	null.20715	Bma027089.2	protein_coding	0	0	0	126	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027095.1	null.20720	Bma027095.1	protein_coding	66	191	194	466	6	10	4	3	0	0	46	0	375	174	4	4	35	0	1	23	0	0	173	116
Bma027131.1	null.20751	Bma027131.1	protein_coding	0	0	0	2085	0	0	0	0	2085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027163.1	null.20788	Bma027163.1	protein_coding	149	250	307	2181	2	7	4	13	126	1	108	0	2130	291	15	2	93	0	0	52	3	1	190	0
Bma027164.1	null.20789	Bma027164.1	protein_coding	0	0	0	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2285
Bma027169.1	null.20794	Bma027169.1	protein_coding	142	120	178	623	13	9	11	0	0	0	100	0	697	152	19	10	73	0	0	28	0	0	75	0
Bma027171.1	null.20795	Bma027171.1	protein_coding	90	89	128	431	0	13	1	5	0	0	57	0	464	115	11	3	34	0	0	47	0	0	70	0
Bma027199.1	null.20820	Bma027199.1	protein_coding	0	0	0	420	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027200.1	null.20821	Bma027200.1	protein_coding	27	75	93	225	4	3	0	0	0	0	18	0	230	86	0	1	5	0	0	10	0	0	71	0
Bma027201.1	null.20822	Bma027201.1	protein_coding	0	0	0	420	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027208.1	null.20828	Bma027208.1	protein_coding	119	147	161	2191	4	7	8	18	233	0	84	0	2042	132	16	10	95	0	0	34	1	1	88	0
Bma027233.1	null.20849	Bma027233.1	protein_coding	107	356	537	753	6	5	8	11	753	0	76	0	11	507	2	0	15	0	0	31	1	1	346	0
Bma027234.1	null.20850	Bma027234.1	protein_coding	7	43	13	1690	0	1	0	0	1543	0	2	0	165	13	0	1	21	0	0	4	0	0	26	0
Bma027238.1	null.20854	Bma027238.1	protein_coding	0	0	0	1241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1241
Bma027239.1	null.20855	Bma027239.1	protein_coding	179	219	311	867	12	33	10	11	0	0	138	0	917	261	5	3	65	0	0	63	0	0	177	0
Bma027309.1	null.20913	Bma027309.1	protein_coding	0	0	0	266	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027310.1	null.20914	Bma027310.1	protein_coding	24	132	106	4	4	10	1	8	0	0	24	0	0	83	0	0	0	0	0	0	0	0	132	4
Bma027311.1	null.20915	Bma027311.1	protein_coding	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266
Bma027314.1	null.20917	Bma027314.1	protein_coding	0	0	0	1475	0	0	0	0	1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027317.2	null.20920	Bma027317.2	protein_coding	71	119	105	2516	2	4	7	5	1771	0	48	0	787	88	3	11	54	0	0	18	0	2	89	0
Bma027390.1	null.20970	Bma027390.1	protein_coding	0	0	0	752	0	0	0	0	752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027391.1	null.20971	Bma027391.1	protein_coding	68	113	123	448	3	10	3	0	0	0	36	0	514	112	9	13	83	0	0	22	0	0	69	0
Bma027420.1	null.20991	Bma027420.1	protein_coding	54	113	110	1226	3	2	2	5	0	0	42	0	842	98	6	2	28	1	1	6	0	0	92	412
Bma027445.1	null.21004	Bma027445.1	protein_coding	0	0	0	1325	0	0	0	0	1325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027446.1	null.21006	Bma027446.1	protein_coding	0	0	0	782	0	0	0	0	782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027447.1	null.21007	Bma027447.1	protein_coding	95	132	142	548	3	4	5	9	0	0	74	0	575	125	5	8	29	0	0	12	0	0	118	0
Bma027743.1	null.21147	Bma027743.1	protein_coding	45	147	173	104	5	7	6	0	104	0	36	0	0	156	0	0	1	0	0	10	0	1	146	0
Bma027834.1	null.21191	Bma027834.1	protein_coding	0	0	0	1207	0	0	0	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma027835.1	null.21192	Bma027835.1	protein_coding	66	165	104	878	4	12	1	4	375	0	42	0	528	94	7	0	28	0	0	30	6	0	147	0
Bma027907.1	null.21231	Bma027907.1	protein_coding	308	334	463	2399	25	11	17	21	420	0	237	0	2107	405	32	18	136	0	0	54	4	1	255	0
Bma027991.1	null.21282	Bma027991.1	protein_coding	24	42	63	646	1	7	0	1	514	0	15	0	136	57	2	0	8	0	0	13	3	0	40	0
Bma027992.2	null.21283	Bma027992.2	protein_coding	0	0	0	775	0	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028076.1	null.21339	Bma028076.1	protein_coding	0	0	0	931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	931
Bma028077.1	null.21340	Bma028077.1	protein_coding	81	174	228	451	3	16	8	2	142	0	56	0	358	202	10	7	67	0	0	15	8	1	141	0
Bma028240.1	null.21467	Bma028240.1	protein_coding	0	0	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	577
Bma028241.1	null.21469	Bma028241.1	protein_coding	10	89	72	703	2	2	0	5	703	0	5	0	0	64	0	0	1	0	0	5	1	0	89	0
Bma028242.1	null.21470	Bma028242.1	protein_coding	0	0	0	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	874
Bma028246.1	null.21472	Bma028246.1	protein_coding	236	459	519	289	7	27	12	6	0	0	187	0	322	476	2	8	34	0	0	70	0	0	436	0
Bma028247.1	null.21473	Bma028247.1	protein_coding	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388
Bma028248.1	null.21474	Bma028248.1	protein_coding	0	0	0	844	0	0	0	0	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028249.1	null.21475	Bma028249.1	protein_coding	0	0	0	844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844
Bma028250.1	null.21476	Bma028250.1	protein_coding	0	0	0	1447	0	0	0	0	1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028251.1	null.21477	Bma028251.1	protein_coding	0	0	0	2011	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447
Bma028258.1	null.21480	Bma028258.1	protein_coding	130	155	263	972	9	10	14	4	0	0	85	0	1026	232	12	20	54	0	0	22	0	0	128	5
Bma028259.1	null.21481	Bma028259.1	protein_coding	184	186	270	182	2	10	6	30	68	0	137	0	136	237	10	0	36	0	0	52	7	2	172	0
Bma028260.1	null.21482	Bma028260.1	protein_coding	387	685	826	2425	12	32	9	33	1776	0	295	0	676	763	7	3	35	0	0	126	3	3	665	0
Bma028261.2	null.21483	Bma028261.2	protein_coding	25	57	51	3514	0	0	0	1	0	0	17	1	68	51	1	1	12	3	1	5	0	0	47	3456
Bma028264.1	null.21484	Bma028264.1	protein_coding	119	313	398	423	6	9	12	12	0	0	90	0	494	367	10	4	81	0	0	33	0	0	256	0
Bma028266.1	null.21486	Bma028266.1	protein_coding	470	826	1306	505	29	58	33	14	0	0	332	0	579	1196	21	9	90	0	0	165	0	0	782	0
Bma028267.1	null.21487	Bma028267.1	protein_coding	0	0	0	2710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2710
Bma028268.1	null.21488	Bma028268.1	protein_coding	0	0	0	928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	928
Bma028331.1	null.21537	Bma028331.1	protein_coding	548	416	569	2135	25	89	37	24	0	0	475	0	2190	420	8	6	69	0	0	98	0	0	375	0
Bma028332.1	null.21538	Bma028332.1	protein_coding	0	0	0	1308	0	0	0	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028355.1	null.21560	Bma028355.1	protein_coding	70	140	153	1307	11	4	10	7	0	0	63	0	185	124	0	3	17	1	0	4	0	0	130	1135
Bma028356.1	null.21561	Bma028356.1	protein_coding	0	0	0	1670	0	0	0	0	1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028368.1	null.21571	Bma028368.1	protein_coding	0	0	0	1550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550
Bma028428.1	null.21615	Bma028428.1	protein_coding	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323
Bma028429.2	null.21616	Bma028429.2	protein_coding	27	50	36	210	1	6	0	2	0	0	14	0	225	34	2	1	27	0	0	16	0	0	38	0
Bma028438.1	null.21624	Bma028438.1	protein_coding	0	0	0	2646	0	0	0	0	2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028439.1	null.21625	Bma028439.1	protein_coding	279	523	745	1100	18	40	28	13	72	0	195	0	1079	670	12	5	61	0	0	100	5	1	488	0
Bma028455.1	null.21641	Bma028455.1	protein_coding	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	970
Bma028457.1	null.21643	Bma028457.1	protein_coding	63	129	106	382	1	14	2	4	382	0	43	0	0	95	0	0	3	0	0	29	2	0	129	0
Bma028458.1	null.21644	Bma028458.1	protein_coding	0	0	0	680	0	0	0	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028460.1	null.21648	Bma028460.1	protein_coding	0	0	0	507	0	0	0	0	507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028484.1	null.21672	Bma028484.1	protein_coding	0	0	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709
Bma028485.1	null.21673	Bma028485.1	protein_coding	0	0	0	1247	0	0	0	0	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028486.1	null.21674	Bma028486.1	protein_coding	26	38	57	1126	1	4	0	3	0	0	22	0	0	49	0	0	0	2	1	3	0	0	37	1126
Bma028487.1	null.21675	Bma028487.1	protein_coding	0	0	0	1247	0	0	0	0	1247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028521.1	null.21704	Bma028521.1	protein_coding	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457
Bma028522.1	null.21705	Bma028522.1	protein_coding	32	129	118	178	1	9	1	1	178	0	21	0	0	107	0	0	1	0	0	15	1	0	129	0
Bma028523.2	null.21706	Bma028523.2	protein_coding	0	0	0	457	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028525.1	null.21708	Bma028525.1	protein_coding	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109
Bma028526.1	null.21709	Bma028526.1	protein_coding	153	151	176	974	13	19	11	5	0	0	115	0	1032	137	13	8	66	0	0	34	0	0	114	0
Bma028527.1	null.21710	Bma028527.1	protein_coding	0	0	0	1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1454
Bma028528.1	null.21711	Bma028528.1	protein_coding	0	0	0	318	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028529.2	null.21712	Bma028529.2	protein_coding	202	267	263	966	15	37	17	3	0	0	158	0	1050	203	12	16	91	0	0	47	0	0	211	0
Bma028530.1	null.21713	Bma028530.1	protein_coding	0	0	0	1698	0	0	0	0	1698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028591.1	null.21769	Bma028591.1	protein_coding	0	0	0	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943
Bma028592.1	null.21770	Bma028592.1	protein_coding	0	0	0	1067	0	0	0	0	1067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028593.1	null.21771	Bma028593.1	protein_coding	115	369	352	235	4	7	5	4	118	0	77	0	138	339	2	3	33	0	0	43	6	1	352	0
Bma028596.1	null.21776	Bma028596.1	protein_coding	176	233	224	749	12	6	5	26	225	1	129	0	609	191	14	15	101	0	0	53	0	0	176	0
Bma028597.2	null.21777	Bma028597.2	protein_coding	0	0	0	1382	0	0	0	0	1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028611.1	null.21792	Bma028611.1	protein_coding	0	0	0	462	0	0	0	0	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028612.2	null.21793	Bma028612.2	protein_coding	0	0	0	1969	0	0	0	0	1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028613.1	null.21794	Bma028613.1	protein_coding	71	118	75	1705	5	3	0	8	0	0	50	0	1771	63	9	11	74	0	0	8	0	0	72	0
Bma028677.1	null.21851	Bma028677.1	protein_coding	42	56	33	103	1	3	1	9	0	0	28	0	123	27	0	5	18	0	0	16	0	0	41	0
Bma028696.2	null.21870	Bma028696.2	protein_coding	0	0	0	836	0	0	0	0	836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028697.1	null.21871	Bma028697.1	protein_coding	0	0	0	948	0	0	0	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028698.1	null.21872	Bma028698.1	protein_coding	121	162	228	437	6	12	1	34	0	1	91	1	473	184	9	9	65	0	0	35	0	0	122	20
Bma028735.1	null.21900	Bma028735.1	protein_coding	0	0	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	987
Bma028736.1	null.21901	Bma028736.1	protein_coding	123	237	289	338	7	7	5	1	0	0	89	0	366	272	1	16	16	0	0	22	0	0	226	0
Bma028787.1	null.21939	Bma028787.1	protein_coding	115	175	223	1349	9	7	9	7	0	0	86	0	1383	196	5	6	46	0	0	25	0	0	152	0
Bma028875.1	null.21999	Bma028875.1	protein_coding	71	386	319	65	4	6	4	8	0	0	57	0	88	302	1	2	22	0	0	15	0	0	366	0
Bma028994.1	null.22066	Bma028994.1	protein_coding	0	0	0	1093	0	0	0	0	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma028995.1	null.22067	Bma028995.1	protein_coding	107	382	475	781	2	12	2	3	0	0	60	0	550	462	9	3	38	2	0	42	0	0	361	264
Bma029008.1	null.22076	Bma029008.1	protein_coding	57	100	90	654	2	4	1	16	382	0	43	0	300	69	2	3	49	0	0	16	4	1	76	0
Bma029013.1	null.22080	Bma029013.1	protein_coding	174	152	156	1034	4	16	4	14	0	0	139	0	1104	128	15	10	71	0	0	46	0	0	107	0
Bma029020.1	null.22084	Bma029020.1	protein_coding	75	309	394	1517	1	4	1	3	0	0	35	0	1549	385	6	1	37	0	0	38	0	0	284	0
Bma029028.1	null.22089	Bma029028.1	protein_coding	205	153	179	1336	15	12	21	20	242	0	159	0	1183	130	10	15	104	0	0	39	3	0	89	0
Bma029061.1	null.22101	Bma029061.1	protein_coding	40	67	99	1100	8	6	2	1	322	0	26	0	784	88	1	0	12	0	0	18	3	2	60	0
Bma029418.1	null.22271	Bma029418.1	protein_coding	0	0	0	1415	0	0	0	0	1415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma029419.1	null.22272	Bma029419.1	protein_coding	161	285	327	642	2	26	11	7	133	1	105	0	584	297	9	11	92	0	0	58	2	0	229	0
Bma029425.1	null.22274	Bma029425.1	protein_coding	28	49	49	213	0	0	0	3	0	0	20	0	224	46	5	0	15	0	0	5	0	0	43	0
Bma029549.1	null.22345	Bma029549.1	protein_coding	110	247	310	1035	7	4	7	5	459	0	77	0	591	291	0	1	25	0	0	34	3	1	232	0
Bma029563.1	null.22358	Bma029563.1	protein_coding	341	782	1176	950	16	34	12	17	0	0	243	0	749	1116	12	20	78	1	0	93	0	0	735	280
Bma029671.1	null.22451	Bma029671.1	protein_coding	87	217	268	351	2	9	6	9	0	0	55	0	323	251	10	3	60	0	0	33	0	0	171	87
Bma029672.1	null.22452	Bma029672.1	protein_coding	0	0	0	923	0	0	0	0	923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma029695.1	null.22470	Bma029695.1	protein_coding	0	0	0	1132	0	0	0	0	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma029696.1	null.22471	Bma029696.1	protein_coding	53	111	175	793	5	6	4	5	403	0	33	0	413	161	8	1	28	0	0	15	0	0	97	0
Bma029697.1	null.22472	Bma029697.1	protein_coding	0	0	0	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1132
Bma029698.1	null.22473	Bma029698.1	protein_coding	0	0	0	1132	0	0	0	0	1132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma029792.1	null.22548	Bma029792.1	protein_coding	45	232	253	952	4	2	8	3	0	0	32	0	978	239	2	4	22	0	0	13	0	0	212	0
Bma029806.2	null.22561	Bma029806.2	protein_coding	39	191	183	1691	1	0	1	7	881	0	24	0	652	175	2	3	15	0	0	12	0	0	182	172
Bma029807.1	null.22562	Bma029807.1	protein_coding	35	93	156	1565	4	8	2	1	1148	0	23	0	418	143	0	0	8	0	0	15	2	0	92	0
Bma029808.1	null.22563	Bma029808.1	protein_coding	0	0	0	881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	881
Bma029860.1	null.22606	Bma029860.1	protein_coding	52	224	260	1101	6	9	3	3	263	0	33	0	863	239	2	1	34	0	0	15	2	0	202	0
Bma029993.1	null.22710	Bma029993.1	protein_coding	129	233	277	87	4	14	13	11	0	0	98	0	124	239	3	7	41	0	0	26	0	0	206	0
Bma029994.1	null.22711	Bma029994.1	protein_coding	0	0	0	726	0	0	0	0	726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030044.1	null.22753	Bma030044.1	protein_coding	0	0	0	372	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030045.1	null.22754	Bma030045.1	protein_coding	41	136	195	0	1	1	1	2	0	0	32	0	0	191	0	0	0	0	0	9	0	0	136	0
Bma030108.1	null.22809	Bma030108.1	protein_coding	66	111	131	661	5	1	2	11	203	0	48	0	507	115	6	8	53	0	0	20	2	2	74	0
Bma030109.1	null.22810	Bma030109.1	protein_coding	0	0	0	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	969
Bma030110.1	null.22811	Bma030110.1	protein_coding	0	0	0	969	0	0	0	0	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030161	null.151	Bma030161	protein_coding	0	0	0	2218	0	0	0	0	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030170	null.218	Bma030170	protein_coding	33	79	92	339	1	9	0	0	0	0	21	0	56	83	1	5	21	0	0	8	0	0	65	303
Bma030172	null.286	Bma030172	protein_coding	0	0	0	233	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030174	null.296	Bma030174	protein_coding	38	120	114	38	0	0	0	6	0	0	13	0	59	108	2	3	20	0	0	22	0	0	104	0
Bma030178	null.375	Bma030178	protein_coding	0	0	0	915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	915
Bma030186	null.634	Bma030186	protein_coding	64	209	190	831	1	5	0	11	68	0	36	0	806	179	8	2	54	0	0	23	3	1	175	0
Bma030187	null.636	Bma030187	protein_coding	0	0	0	669	0	0	0	0	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030193	null.729	Bma030193	protein_coding	0	0	0	1402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1402
Bma030203	null.911	Bma030203	protein_coding	0	0	0	373	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030226	null.1123	Bma030226	protein_coding	79	96	74	613	2	6	3	20	135	0	50	0	506	63	0	6	51	0	0	48	0	0	74	0
Bma030234	null.1337	Bma030234	protein_coding	67	129	161	2445	0	17	2	4	841	0	42	0	433	143	5	6	45	0	0	22	0	0	103	1208
Bma030246	null.1440	Bma030246	protein_coding	5	7	0	1227	0	0	0	0	505	0	1	0	730	0	2	0	7	0	0	1	2	0	1	0
Bma030269	null.1994	Bma030269	protein_coding	13	36	35	1383	2	0	1	0	562	0	10	0	825	33	2	0	7	0	0	2	1	1	33	0
Bma030272	null.2095	Bma030272	protein_coding	203	377	396	585	15	17	17	1	0	0	154	1	405	352	16	3	79	5	1	31	0	0	321	253
Bma030273	null.2115	Bma030273	protein_coding	0	0	0	562	0	0	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030274	null.2128	Bma030274	protein_coding	40	95	150	597	2	0	2	7	0	0	31	0	514	140	3	3	28	0	0	6	0	0	81	103
Bma030281	null.2197	Bma030281	protein_coding	164	168	198	1277	10	7	9	17	236	0	128	0	1078	168	16	3	43	0	0	47	0	0	150	0
Bma030317	null.2825	Bma030317	protein_coding	0	0	0	1630	0	0	0	0	1630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030327	null.2933	Bma030327	protein_coding	0	0	0	395	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030330	null.2960	Bma030330	protein_coding	0	0	0	1012	0	0	0	0	1012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030368	null.3496	Bma030368	protein_coding	65	101	93	1562	1	4	3	7	488	0	36	0	356	89	5	9	38	0	0	22	0	0	82	751
Bma030373	null.3560	Bma030373	protein_coding	0	0	0	394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394
Bma030391	null.3719	Bma030391	protein_coding	46	121	150	1128	2	0	3	3	392	0	22	0	789	143	8	6	59	0	0	11	0	0	82	0
Bma030423	null.4442	Bma030423	protein_coding	84	87	83	2963	2	7	8	5	1723	0	67	0	154	65	10	1	41	0	0	15	2	0	70	1114
Bma030433	null.4526	Bma030433	protein_coding	100	143	102	1123	6	6	0	13	556	0	80	0	584	85	3	3	16	0	0	35	0	0	132	0
Bma030434	null.4528	Bma030434	protein_coding	0	0	0	1468	0	0	0	0	1468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030441	null.4574	Bma030441	protein_coding	59	70	73	610	3	1	0	8	0	0	38	0	400	69	3	4	41	1	0	23	0	0	42	245
Bma030457	null.4719	Bma030457	protein_coding	191	270	339	1319	10	7	14	20	631	0	129	0	772	301	13	14	102	0	0	56	6	1	212	0
Bma030462	null.4808	Bma030462	protein_coding	91	79	135	260	11	14	12	5	0	0	71	0	226	99	2	4	29	0	0	21	0	0	65	54
Bma030479	null.5171	Bma030479	protein_coding	0	2	1	131	0	0	0	0	0	0	0	0	132	1	0	0	1	0	0	0	0	0	1	0
Bma030481	null.5215	Bma030481	protein_coding	19	38	51	737	1	2	1	1	0	0	10	0	235	47	1	8	16	0	0	4	0	0	31	518
Bma030484	null.5263	Bma030484	protein_coding	0	0	0	1547	0	0	0	0	1547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030502	null.5690	Bma030502	protein_coding	0	0	0	1922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1922
Bma030535	null.6309	Bma030535	protein_coding	0	0	0	2125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2125
Bma030536	null.6313	Bma030536	protein_coding	48	234	173	102	7	7	2	2	0	0	32	0	139	156	5	6	30	0	0	10	0	0	208	0
Bma030537	null.6321	Bma030537	protein_coding	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1844
Bma030554	null.6588	Bma030554	protein_coding	0	0	0	1295	0	0	0	0	1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030633	null.7833	Bma030633	protein_coding	0	0	0	1114	0	0	0	0	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030639	null.7854	Bma030639	protein_coding	0	0	0	724	0	0	0	0	724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030655	null.8103	Bma030655	protein_coding	13	68	121	282	0	2	0	0	110	0	8	0	176	120	1	0	9	0	0	5	0	0	65	0
Bma030671	null.8314	Bma030671	protein_coding	84	177	165	518	1	10	2	1	0	0	68	0	488	155	2	6	44	1	0	19	0	0	149	66
Bma030672	null.8315	Bma030672	protein_coding	0	0	0	944	0	0	0	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030690	null.8678	Bma030690	protein_coding	48	147	105	957	0	2	0	0	957	0	34	0	0	103	0	0	1	0	0	15	0	0	147	0
Bma030693	null.8694	Bma030693	protein_coding	0	0	0	1104	0	0	0	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030704	null.8947	Bma030704	protein_coding	0	0	0	588	0	0	0	0	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030718	null.9178	Bma030718	protein_coding	0	0	0	471	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030719	null.9194	Bma030719	protein_coding	105	197	290	1156	2	13	2	7	640	0	71	0	547	274	2	5	41	0	0	43	0	0	173	0
Bma030752	null.9750	Bma030752	protein_coding	51	334	303	10	3	1	3	2	0	0	30	0	0	295	0	0	0	2	0	21	0	0	334	10
Bma030761	null.9899	Bma030761	protein_coding	0	0	0	124	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030769	null.10079	Bma030769	protein_coding	0	0	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	998
Bma030770	null.10134	Bma030770	protein_coding	0	0	0	788	0	0	0	0	788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030772	null.10177	Bma030772	protein_coding	0	0	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218
Bma030773	null.10179	Bma030773	protein_coding	122	220	255	621	7	12	9	6	0	0	85	0	686	229	7	17	71	0	0	29	0	0	179	0
Bma030780	null.10200	Bma030780	protein_coding	0	0	0	1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1189
Bma030787	null.10279	Bma030787	protein_coding	119	364	412	639	1	5	2	10	6	0	67	0	739	401	12	14	122	0	0	54	0	0	284	0
Bma030803	null.10395	Bma030803	protein_coding	46	90	79	506	1	7	5	0	0	0	25	0	539	72	5	6	41	0	0	11	0	0	68	0
Bma030804	null.10396	Bma030804	protein_coding	0	0	0	721	0	0	0	0	721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bma030813	null.10415	Bma030813	protein_coding	47	70	65	643	0	4	0	7	338	0	29	0	329	63	4	0	29	0	0	32	0	0	50	0
